speaker,text,act,conv_id,topic,topic_ldaconv,topic_ldautt
0,right?,4,43,-1,-1,-1
1,yeah.,0,43,-1,-1,-1
1,um,3,43,-1,-1,-1
0,yeah so the idea was to train all the databases and obtain an alignment to train on these databases.,0,43,-1,-1,-1
0,and um,3,43,-1,-1,-1
0,also to um try different kind of features uh as input to the v.a.d. network.,0,43,-1,-1,-1
0,and,3,43,-1,-1,-1
0,we came up with a bunch of features that we want to try.,0,43,-1,-1,-1
0,like um the spectral slope the um the degree degree of voicing with the features that uh we started to develop with carmen um with uh the correlation between bands and different kind of features.,0,43,-1,-1,-1
1,yeah.,1,43,-1,-1,-1
0,uhhuh.,1,43,-1,-1,-1
1,and yeah.,3,43,-1,-1,-1
1,the energy also.,0,43,-1,-1,-1
1,the energy.,0,43,-1,-1,-1
0,yeah of course.,0,43,-1,-1,-1
1,yeah.,1,43,-1,-1,-1
1,yeah right.,0,43,-1,-1,-1
1,yeah.,1,43,-1,-1,-1
1,okay.,3,43,-1,-1,-1
0,well hans-guenter will be here next week.,0,43,-1,-1,-1
0,so i think he'll be interested in all all of these things.,0,43,-1,-1,-1
0,and so.,3,43,-1,-1,-1
1,uhhuh.,1,43,-1,-1,-1
1,huh.,1,43,-1,-1,-1
1,okay.,3,43,-1,-1,-1
0,shall we uh do digits?,4,43,-1,-1,-1
1,yeah.,0,43,-1,-1,-1
1,want to go ahead morgan?,4,43,-1,-1,-1
1,sure.,0,43,-1,-1,-1
0,ooh thursday.,0,44,-1,-1,-1
1,so,3,44,-1,-1,-1
0,there's two sheets of paper in front of us.,0,44,-1,-1,-1
1,yeah so,3,44,-1,-1,-1
1,what are these?,4,44,-1,-1,-1
1,this is the arm wrestling?,4,44,-1,-1,-1
1,uh yeah we formed a coalition actually.,0,44,-1,-1,-1
1,yeah almost.,0,44,-1,-1,-1
1,we already made it into one.,0,44,-1,-1,-1
1,oh good.,0,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
1,excellent.,0,44,-1,-1,-1
0,that's the best thing.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,so tell me about it.,0,44,-1,-1,-1
1,so it's well it's spectral subtraction or wiener filtering.,0,44,-1,-1,-1
0,um,3,44,-1,-1,-1
0,depending on if we put if we square the transfer function or not.,0,44,-1,-1,-1
1,right.,1,44,-1,-1,-1
1,and then with over estimation of the noise depending on the uh the s n r with smoothing along time.,0,44,-1,-1,-1
0,um,3,44,-1,-1,-1
0,smoothing along frequency.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,it's very simple smoothing things.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and um the best result is when we apply this procedure on f f t bins uh with a wiener filter.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and there is no noise addition after after that.,0,44,-1,-1,-1
1,okay.,1,44,-1,-1,-1
1,so it's good.,0,44,-1,-1,-1
0,because it's difficult when we have to add noise to to to find the right level.,0,44,-1,-1,-1
1,okay.,0,44,-1,-1,-1
1,are you looking at one in in particular of these two?,4,44,-1,-1,-1
1,yeah so the it's the sheet that gives fifty f three point sixty six.,0,44,-1,-1,-1
1,uhhuh.,0,44,-1,-1,-1
1,um the second sheet is uh about the same.,0,44,-1,-1,-1
0,and it's a spectral subtraction instead of wiener filter.,0,44,-1,-1,-1
0,and there is also a noise addition after uh cleaning up the mel bins.,0,44,-1,-1,-1
0,huh,2,44,-1,-1,-1
0,well the results are similar.,0,44,-1,-1,-1
1,yeah i mean it's it's actually uh very similar.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,i mean if you look at databases,2,44,-1,-1,-1
0,uh,3,44,-1,-1,-1
0,the uh one that has the smallest smaller overall number is actually better on the finnish and spanish.,0,44,-1,-1,-1
0,uh but it is uh worse on the uh aurora.,0,44,-1,-1,-1
1,it's worse on,2,44,-1,-1,-1
1,i mean on the uh t t i digits.,0,44,-1,-1,-1
1,on the multi condition in t i digits yeah.,0,44,-1,-1,-1
1,uh uh,3,44,-1,-1,-1
0,um,3,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,so it probably doesn't matter that much either way.,0,44,-1,-1,-1
0,but um when you say uh unified do you mean uh it's one piece of software now?,4,44,-1,-1,-1
0,or,2,44,-1,-1,-1
1,so now we are yeah setting up the software.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,um it should be ready uh very soon.,0,44,-1,-1,-1
0,um and,2,44,-1,-1,-1
1,so what's what's happened?,4,44,-1,-1,-1
0,i think i've missed something.,0,44,-1,-1,-1
1,so a week ago,2,44,-1,-1,-1
0,maybe you weren't around when when when hynek and guenther and i,2,44,-1,-1,-1
1,hynek was here.,0,44,-1,-1,-1
1,yeah i didn't.,0,44,-1,-1,-1
1,oh okay so yeah let's summarize.,0,44,-1,-1,-1
0,um and then if i summarize somebody can tell me if i'm wrong.,0,44,-1,-1,-1
0,which will also be possibly helpful.,0,44,-1,-1,-1
0,what did i just press here?,4,44,-1,-1,-1
0,i hope this is still working.,0,44,-1,-1,-1
0,we uh we looked at uh,2,44,-1,-1,-1
0,anyway we after coming back from qualcomm we had you know very strong feedback.,0,44,-1,-1,-1
0,and uh i think it was hynek and guenter's and my opinion also that um you know we sort of spread out to look at a number of different ways of doing noise suppression.,0,44,-1,-1,-1
0,but given the limited time uh it was sort of time to choose one.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
0,huh,1,44,-1,-1,-1
1,uh and so uh the vector taylor series hadn't really worked out that much.,0,44,-1,-1,-1
0,uh the subspace stuff uh had not been worked with so much.,0,44,-1,-1,-1
0,um so it sort of came down to spectral subtraction versus wiener filtering.,0,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,uh we had a long discussion about how they were the same and how they were uh completely different.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and uh i mean fundamentally they're the same sort of thing.,0,44,-1,-1,-1
0,but the math is a little different.,0,44,-1,-1,-1
0,so that there's a a there's an exponent difference in the index.,0,44,-1,-1,-1
0,you know what's the ideal filtering.,0,44,-1,-1,-1
0,and depending on how you construct the problem.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and uh i guess it's sort you know after after that meeting it sort of made more sense to me.,0,44,-1,-1,-1
0,because um if you're dealing with power spectra then how are you going to choose your error.,0,44,-1,-1,-1
0,and typically you'll do choose something like a variance.,0,44,-1,-1,-1
0,and so that means it'll be something like the square of the power spectra.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,whereas when you're when you're doing the the uh um looking at it the other way you're going to be dealing with signals.,0,44,-1,-1,-1
0,and you're going to end up looking at power uh noise power that you're trying to reduce.,0,44,-1,-1,-1
0,and so uh so there should be a difference of you know conceptually of of uh a factor of two in the exponent.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,but there're so many different little factors that you adjust in terms of of uh uh over subtraction and and and and and so forth.,0,44,-1,-1,-1
0,um that arguably you're,2,44,-1,-1,-1
0,and and and the choice of do you do you operate on the mel bands or do you operate on the f f t beforehand.,0,44,-1,-1,-1
0,there're so many other choices to make that are are almost well if not independent certainly in addition to the choice of whether you uh do spectral subtraction or wiener filtering.,0,44,-1,-1,-1
0,that um again we sort of felt the gang should just sort of figure out which it is they want to do.,0,44,-1,-1,-1
0,and then let's pick it.,0,44,-1,-1,-1
0,go forward with it.,0,44,-1,-1,-1
0,so that's that was that was last week.,0,44,-1,-1,-1
0,and and uh we said uh take a week go arm wrestle.,0,44,-1,-1,-1
0,you know.,3,44,-1,-1,-1
1,oh.,0,44,-1,-1,-1
1,figure it out.,0,44,-1,-1,-1
0,i mean and the joke there was that each of them had specialized in one of them.,0,44,-1,-1,-1
0,and and so they,2,44,-1,-1,-1
1,oh okay.,0,44,-1,-1,-1
1,so instead they went to yosemite and bonded and and they came out with a single single piece of software.,0,44,-1,-1,-1
0,so it's another another victory for international collaboration.,0,44,-1,-1,-1
0,so,3,44,-1,-1,-1
0,uh,3,44,-1,-1,-1
1,so so you guys have combined or you're going to be combining the software?,4,44,-1,-1,-1
1,oh boy!,2,44,-1,-1,-1
1,well the piece of software has like plenty of options.,0,44,-1,-1,-1
0,like you can parse command line arguments.,0,44,-1,-1,-1
0,so depending on that it it becomes either spectral subtraction or wiener filtering.,0,44,-1,-1,-1
1,oh okay.,0,44,-1,-1,-1
1,so,2,44,-1,-1,-1
1,well that's fine.,0,44,-1,-1,-1
1,they're close enough.,0,44,-1,-1,-1
1,but the thing is the important thing is that there is a piece of software that you that we all will be using now.,0,44,-1,-1,-1
1,yeah yeah.,0,44,-1,-1,-1
1,yes.,0,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
1,there's just one piece of software.,0,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
1,i need to allow it to do everything and even more more than this.,0,44,-1,-1,-1
0,well if we want to like optimize different parameters of,2,44,-1,-1,-1
1,right.,1,44,-1,-1,-1
0,parameters yeah.,0,44,-1,-1,-1
1,sure.,0,44,-1,-1,-1
1,yeah we can do it later.,0,44,-1,-1,-1
0,but still so there will be a piece of software with uh will give this system the fifty three point sixty six by default.,0,44,-1,-1,-1
0,and,2,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,how how is how good is that?,4,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,i i i don't have a sense of,2,44,-1,-1,-1
1,it's just one percent off of the best proposal.,0,44,-1,-1,-1
1,best system.,0,44,-1,-1,-1
1,it's between we are second actually if we take this system.,0,44,-1,-1,-1
0,right?,4,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
1,okay.,0,44,-1,-1,-1
0,compared to the last evaluation numbers yeah.,0,44,-1,-1,-1
1,but uh,3,44,-1,-1,-1
1,uhhuh yeah.,0,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
1,which we sort of were before.,0,44,-1,-1,-1
0,but we were considerably far behind.,0,44,-1,-1,-1
0,and the thing is this doesn't have neural net in yet for instance.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,you know?,4,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,so it so um it's it's not using our full bag of tricks if you will.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and uh and it it is uh very close in performance to the best thing that was there before.,0,44,-1,-1,-1
0,uh but you know looking at it another way maybe more importantly uh we didn't have any explicit noise uh handling.,0,44,-1,-1,-1
0,stationary dealing with,2,44,-1,-1,-1
0,we didn't explicitly have anything to deal with stationary noise.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and now we do.,0,44,-1,-1,-1
1,so will the neural net operate on the output from either the wiener filtering or the spectral subtraction?,4,44,-1,-1,-1
1,well so so so arguably i mean what we should do,2,44,-1,-1,-1
1,or will it operate on the original?,4,44,-1,-1,-1
1,i mean i gather you have it sounds like you have a few more days of of nailing things down with the software and so on.,0,44,-1,-1,-1
0,but and then but um arguably what we should do is even though the software can do many things we should for now pick a set of things.,0,44,-1,-1,-1
0,these things i would guess.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and not change that.,0,44,-1,-1,-1
0,and then focus on everything that's left.,0,44,-1,-1,-1
0,and i think you know that our goal should be by next week when hynek comes back uh to uh really just to have a firm path uh for the you know for the time he's gone.,0,44,-1,-1,-1
0,of of uh what things will be attacked.,0,44,-1,-1,-1
0,but i would i would i would thought think that what we would want to do is not futz with this stuff for a while.,0,44,-1,-1,-1
0,because what'll happen is we'll change many other things in the system.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and then we'll probably want to come back to this and possibly make some other choices.,0,44,-1,-1,-1
0,but um,3,44,-1,-1,-1
1,but just conceptually where does the neural net go?,4,44,-1,-1,-1
0,do do you want to run it on the output of the spectrally subtracted?,4,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,well depending on its size,2,44,-1,-1,-1
0,well one question is is it on the um server side or is it on the terminal side.,0,44,-1,-1,-1
0,uh if it's on the server side it you probably don't have to worry too much about size.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,so that's kind of an argument for that.,0,44,-1,-1,-1
0,we do still however have to consider its latency.,0,44,-1,-1,-1
0,so the issue is is um for instance could we have a neural net that only looked at the past.,0,44,-1,-1,-1
1,right.,1,44,-1,-1,-1
1,um what we've done in uh in the past is to use the neural net uh to transform um all of the features that we use.,0,44,-1,-1,-1
0,so this is done early on.,0,44,-1,-1,-1
0,this is essentially um um i guess it's it's more or less like a a speech enhancement technique here.,0,44,-1,-1,-1
0,right?,4,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,where we're just kind of creating new if not new speech at least new new f f t's.,0,44,-1,-1,-1
0,that that have you know which could be turned into speech.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,uh that that have some of the noise removed.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,um after that we still do a mess of other things to to produce a bunch of features.,0,44,-1,-1,-1
1,right.,1,44,-1,-1,-1
1,and then those features are not now currently transformed by the neural net.,0,44,-1,-1,-1
0,and then the the way that we had it in our proposal two before we had the neural net transformed features and we had the untransformed features.,0,44,-1,-1,-1
0,which i guess you you actually did linearly transform with the k l t.,0,44,-1,-1,-1
1,yeah yeah right.,1,44,-1,-1,-1
1,but but but uh to orthogonalize them.,0,44,-1,-1,-1
0,but but they were not uh processed through a neural net.,0,44,-1,-1,-1
0,and stephane's idea with that as i recall was that you'd have one part of the feature vector that was very discriminant and another part that wasn't.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,uh which would smooth things a bit for those occasions when uh the testing set was quite different than what you'd trained your discriminant features for.,0,44,-1,-1,-1
0,so um all of that is is uh still seems like a good idea.,0,44,-1,-1,-1
0,the thing is now we know some other constraints.,0,44,-1,-1,-1
0,we can't have unlimited amounts of latency.,0,44,-1,-1,-1
0,uh you know that's still being debated by the by people in europe.,0,44,-1,-1,-1
0,but uh no matter how they end up there it's not going to be unlimited amounts.,0,44,-1,-1,-1
0,so we have to be a little conscious of that.,0,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
1,um,3,44,-1,-1,-1
0,so there's the neural net issue.,0,44,-1,-1,-1
0,there's the v a d issue.,0,44,-1,-1,-1
0,and uh there's the second stream thing.,0,44,-1,-1,-1
0,and i think those that we last time we agreed that those are the three things that have to get uh focused on.,0,44,-1,-1,-1
1,what was the issue with the v a d?,4,44,-1,-1,-1
1,well better ones are good.,0,44,-1,-1,-1
1,and so the the default uh boundaries that they provide are they're okay but they're not all that great?,4,44,-1,-1,-1
1,i guess they still allow two hundred milliseconds on either side or,2,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,is that what the deal is?,4,44,-1,-1,-1
1,uh so um they keep two hundred milliseconds at the beginning and end of speech and they keep all the,2,44,-1,-1,-1
1,outside the beginnings and end.,0,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
0,and all the speech pauses.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,which is sometimes on the speechdat car you have pauses that are more than one or two seconds.,0,44,-1,-1,-1
1,wow.,0,44,-1,-1,-1
1,more than one second for sure.,0,44,-1,-1,-1
0,um,3,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,yeah.,3,44,-1,-1,-1
0,and yeah it seems to us that this way of just dropping the beginning and end is not,2,44,-1,-1,-1
0,we we can do better i think.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,because um with this way of dropping the frames they improve over the baseline by fourteen percent.,0,44,-1,-1,-1
0,and sunil already showed that with our current v a d we can improve by more than twenty percent.,0,44,-1,-1,-1
1,on top of the v a d that they provide?,4,44,-1,-1,-1
1,no.,0,44,-1,-1,-1
1,just using either their v a d or our current v a d.,0,44,-1,-1,-1
1,our way.,0,44,-1,-1,-1
1,oh okay.,0,44,-1,-1,-1
1,so our current v a d is is more than twenty percent.,0,44,-1,-1,-1
0,while their is fourteen.,0,44,-1,-1,-1
1,theirs is fourteen?,4,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
1,i see.,0,44,-1,-1,-1
0,huh.,1,44,-1,-1,-1
1,so,3,44,-1,-1,-1
0,yeah.,3,44,-1,-1,-1
0,and another thing that we did also is that we have all this training data for let's say for speechdat car.,0,44,-1,-1,-1
0,we have channel zero which is clean.,0,44,-1,-1,-1
0,channel one which is far field microphone.,0,44,-1,-1,-1
0,and,3,44,-1,-1,-1
0,if we just take only the um v a d probabilities computed on the clean signal and apply them on the far field uh test utterances then results are much better.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,in some cases it divides the error rate by two.,0,44,-1,-1,-1
1,wow!,0,44,-1,-1,-1
1,so it means that there are stim still,2,44,-1,-1,-1
0,if if we can have a good v a d well it would be great.,0,44,-1,-1,-1
1,how how much latency does the uh does our v a d add?,4,44,-1,-1,-1
0,is it significant?,4,44,-1,-1,-1
1,uh right now it's um a neural net with nine frames.,0,44,-1,-1,-1
1,or,2,44,-1,-1,-1
1,so it's forty milliseconds plus um the rank ordering.,0,44,-1,-1,-1
0,which uh should be,2,44,-1,-1,-1
1,like another ten frames.,0,44,-1,-1,-1
1,ten.,0,44,-1,-1,-1
0,yeah.,0,44,-1,-1,-1
0,so right now it's one hundred and forty milliseconds.,0,44,-1,-1,-1
1,rank.,0,44,-1,-1,-1
0,oh.,1,44,-1,-1,-1
1,with the rank ordering?,4,44,-1,-1,-1
0,i'm sorry.,0,44,-1,-1,-1
1,the the the smoothing the the the filtering of the probabilities.,0,44,-1,-1,-1
1,the the um,2,44,-1,-1,-1
1,on the r.,0,44,-1,-1,-1
1,yeah it's not a median filtering.,0,44,-1,-1,-1
0,it's just we don't take the median value we take something,2,44,-1,-1,-1
0,um so we have eleven um frames,2,44,-1,-1,-1
1,oh this is for the v a d?,4,44,-1,-1,-1
1,and,2,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
1,for the v a d yeah.,0,44,-1,-1,-1
0,and we take the third.,0,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
1,oh okay.,0,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
1,um,3,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
0,um,3,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,so yeah i was just noticing on this that it makes reference to delay.,0,44,-1,-1,-1
0,so what's the if you ignore,2,44,-1,-1,-1
0,um the v a d is sort of in in parallel.,0,44,-1,-1,-1
0,isn't isn't it?,4,44,-1,-1,-1
0,with with the i mean it isn't additive with the the uh l d a and the wiener filtering and so forth.,0,44,-1,-1,-1
1,the l d a?,4,44,-1,-1,-1
0,yeah so so what happened right now we removed the delay of the l d a.,0,44,-1,-1,-1
1,right?,4,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
1,so we i mean if so if we if so which is like if we reduce the delay of v a,2,44,-1,-1,-1
0,so the the final delay's now is determined by the delay of the v a d.,0,44,-1,-1,-1
0,because the l d a doesn't have any delay.,0,44,-1,-1,-1
0,so if we if we reduce the delay of the v a d i mean it's like effectively reducing the delay.,0,44,-1,-1,-1
1,how how much uh delay was there on the l d a?,4,44,-1,-1,-1
1,so the l d a and the v a d both had a hundred millisecond delay.,0,44,-1,-1,-1
0,so and they were in parallel.,0,44,-1,-1,-1
0,so which means you pick either one of them.,0,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,the the biggest whatever.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,i see.,0,44,-1,-1,-1
1,so right now the l d a delays are more.,0,44,-1,-1,-1
1,and there,2,44,-1,-1,-1
1,oh okay.,0,44,-1,-1,-1
1,and there didn't seem to be any uh penalty for that?,4,44,-1,-1,-1
1,pardon?,4,44,-1,-1,-1
1,there didn't seem to be any penalty for making it causal?,4,44,-1,-1,-1
1,oh no it actually made it like point one percent better or something actually.,0,44,-1,-1,-1
1,okay.,0,44,-1,-1,-1
1,or something like that.,0,44,-1,-1,-1
1,well may as well then.,0,44,-1,-1,-1
1,and,3,44,-1,-1,-1
1,and he says wiener filter is is forty milliseconds delay.,0,44,-1,-1,-1
1,yeah so that's the one which stephane was discussing like,2,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,so is it,2,44,-1,-1,-1
0,the smoothing.,0,44,-1,-1,-1
1,yeah the you smooth it and then delay the decision by,2,44,-1,-1,-1
0,so,3,44,-1,-1,-1
1,right.,0,44,-1,-1,-1
0,okay.,0,44,-1,-1,-1
0,so that's that's really not not bad.,0,44,-1,-1,-1
0,so we may in fact we'll see what they decide we may in fact have um the the uh latency time available for to have a neural net.,0,44,-1,-1,-1
0,i mean sounds like we probably will.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,so,3,44,-1,-1,-1
0,that'd be good.,0,44,-1,-1,-1
0,because i because it certainly always helped us before.,0,44,-1,-1,-1
0,so,3,44,-1,-1,-1
0,uh.,3,44,-1,-1,-1
1,what amount of latency are you thinking about when you say that?,4,44,-1,-1,-1
1,well they're you know they're disputing it.,0,44,-1,-1,-1
0,you know they're saying uh one group is saying a hundred and thirty milliseconds and another group is saying two hundred and fifty milliseconds.,0,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,two hundred and fifty is what it was before actually.,0,44,-1,-1,-1
0,so,3,44,-1,-1,-1
1,oh.,0,44,-1,-1,-1
1,uh some people are lobbying lobbying to make it shorter.,0,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,um,3,44,-1,-1,-1
0,and um,3,44,-1,-1,-1
1,were you thinking of the two fifty or the one thirty when you said we should have enough for the neural net?,4,44,-1,-1,-1
1,well it just it when we find that out it might change exactly how we do it is all.,0,44,-1,-1,-1
0,i mean how much effort do we put into making it causal?,4,44,-1,-1,-1
1,oh okay.,0,44,-1,-1,-1
1,i mean i think the neural net will probably do better if it looks at a little bit of the future.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,but um it will probably work to some extent to look only at the past.,0,44,-1,-1,-1
0,and we you know limited machine and human time and effort.,0,44,-1,-1,-1
0,and you know how how much time should we put into into that?,4,44,-1,-1,-1
0,so it'd be helpful if we find out from the the standards folks whether you know they're going to restrict that or not.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,um,3,44,-1,-1,-1
0,but i think you know at this point our major concern is making the performance better.,0,44,-1,-1,-1
0,and and um if uh something has to take a little longer in latency in order to do it that's you know a secondary issue.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,but if we get told otherwise then you know we may have to clamp down a bit more.,0,44,-1,-1,-1
1,huh,1,44,-1,-1,-1
1,so the one one one difference is that was there is like we tried computing the delta and then doing the frame dropping.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,the earlier system was do the frame dropping and then compute the delta on the,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,so this,2,44,-1,-1,-1
1,which could be a kind of a funny delta.,0,44,-1,-1,-1
0,right?,4,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
1,oh.,0,44,-1,-1,-1
0,oh oh!,0,44,-1,-1,-1
0,so that's fixed in this.,0,44,-1,-1,-1
0,yeah we talked about that.,0,44,-1,-1,-1
1,yeah.,0,44,-1,-1,-1
1,yeah uhhuh,1,44,-1,-1,-1
1,so we have no delta and then,2,44,-1,-1,-1
1,good.,1,44,-1,-1,-1
1,so the frame dropping is the last thing that we do.,0,44,-1,-1,-1
0,so yeah what we do is we compute the silence probability.,0,44,-1,-1,-1
0,convert it to that binary flag.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,and then in the end you upsample it to match the final features number of,2,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,did that help then?,4,44,-1,-1,-1
1,it seems to be helping on the well matched condition.,0,44,-1,-1,-1
0,so that's why this improvement i got from the last result.,0,44,-1,-1,-1
0,so and it actually reduced a little bit on the high mismatch.,0,44,-1,-1,-1
0,so in the final weightage it's better.,0,44,-1,-1,-1
0,because the well matched is still weighted more than.,0,44,-1,-1,-1
1,so i mean you were doing a lot of changes.,0,44,-1,-1,-1
0,did you happen to notice how much uh the change was due to just this frame dropping problem?,4,44,-1,-1,-1
0,what about this?,4,44,-1,-1,-1
1,uh you had something on it.,0,44,-1,-1,-1
0,right?,4,44,-1,-1,-1
1,just the frame dropping problem.,0,44,-1,-1,-1
0,yeah but it's it's difficult.,0,44,-1,-1,-1
0,sometime we we change two two things together.,0,44,-1,-1,-1
0,and but it's around maybe it's less than one percent.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
1,it,2,44,-1,-1,-1
1,but like we're saying if there's four or five things like that then pretty soon you're talking real improvement.,0,44,-1,-1,-1
1,yeah.,1,44,-1,-1,-1
0,yeah and it,2,44,-1,-1,-1
0,yeah.,1,44,-1,-1,-1
0,and then we have to be careful with that also with the neural net.,0,44,-1,-1,-1
1,yeah.,2,44,-1,-1,-1
1,because in the proposal the neural net was also uh working on after frame dropping.,0,44,-1,-1,-1
1,uhhuh.,0,44,-1,-1,-1
1,um,3,44,-1,-1,-1
1,oh that's a real good point.,0,44,-1,-1,-1
1,so well we'll have to be,2,44,-1,-1,-1
0,to do the same kind of correction.,0,44,-1,-1,-1
1,it might be hard if it's at the server side.,0,44,-1,-1,-1
0,right?,4,44,-1,-1,-1
1,huh well we can do the frame dropping on the server side.,0,44,-1,-1,-1
0,or we can just be careful at the terminal side to send a couple of more frames before and after.,0,44,-1,-1,-1
0,and so,3,44,-1,-1,-1
0,i think it's okay.,0,44,-1,-1,-1
1,okay.,0,44,-1,-1,-1
1,you have um,2,44,-1,-1,-1
0,so when you,2,44,-1,-1,-1
0,uh maybe i don't quite understand how this works.,0,44,-1,-1,-1
0,but um couldn't you just send all of the frames but mark the ones that are supposed to be dropped?,4,44,-1,-1,-1
0,because you have a bunch more bandwidth.,0,44,-1,-1,-1
0,right?,4,44,-1,-1,-1
1,well you could.,0,44,-1,-1,-1
0,yeah i mean it it always seemed to us that it would be kind of nice to in addition to uh reducing insertions actually use up less bandwidth.,0,44,-1,-1,-1
1,yeah yeah.,1,44,-1,-1,-1
1,but nobody seems to have cared about that in this evaluation.,0,44,-1,-1,-1
1,and that way the net could use,2,44,-1,-1,-1
1,so,3,44,-1,-1,-1
1,if the net's on the server side then it could use all of the frames.,0,44,-1,-1,-1
1,yes it could be.,0,44,-1,-1,-1
0,it's like you mean you just transferred everything.,0,44,-1,-1,-1
0,and then finally drop the frames after the neural net.,0,44,-1,-1,-1
0,right?,4,44,-1,-1,-1
1,uhhuh.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
1,yeah that's that's one thing which,2,44,-1,-1,-1
1,but you could even mark them before they get to the server.,0,44,-1,-1,-1
1,yeah right now we are,2,44,-1,-1,-1
0,uh,2,44,-1,-1,-1
0,right now what what we did is like we just mark we just have this additional bit which goes around the features saying it's currently a it's a speech or a nonspeech.,0,44,-1,-1,-1
1,oh.,0,44,-1,-1,-1
0,oh okay.,0,44,-1,-1,-1
1,so there is no frame dropping till the final features like including the deltas are computed.,0,44,-1,-1,-1
1,i see.,0,44,-1,-1,-1
1,and after the deltas are computed you just pick up the ones that are marked silence and then drop them.,0,44,-1,-1,-1
1,uhhuh.,1,44,-1,-1,-1
0,i see.,0,44,-1,-1,-1
1,so it would be more or less the same thing with the neural net i guess actually.,0,44,-1,-1,-1
